id,context,turn_cnt,speaker_idx,speaker_sex,speaker_age,intent,text
77135,가족,14,2번,여성,30대,(단언) 진술하기,시짠데 본인만 시짜 아니라는
172199,가족,12,2번,남성,20대,(단언) 진술하기,독서실 가있으니까 키키
93262,가족,6,3번,남성,40대,(단언) 주장하기,맞아 어디든 건강한게 최고야 40대 되면 너희도 느낄거야
106694,가족,2,2번,남성,30대,(단언) 주장하기,나는 이번에 카네이션만 드리려고
106647,가족,10,2번,남성,20대,(지시) 충고/제안하기,가족이니까 응원해 주자!
84185,가족,6,3번,남성,20대,(단언) 주장하기,어머니 아버지 가족여행보다 나는 다 빼고 혼자 유럽 배낭 여행 가고 싶다 하하
106686,가족,5,1번,여성,20대,(단언) 진술하기,순진한 사람들 이렇게 꼬셔도 되는 건지...어떻게 빼와야할지 모르겠어
140285,가족,10,1번,여성,30대,(단언) 진술하기,할머니가 많이 보호해줬뎅
77088,가족,11,1번,여성,30대,(지시) 질문하기,언니는 잘 지낸대?
114048,가족,7,1번,남성,10대,(단언) 진술하기,우리 이제 곧 성인인데 우리가 용돈을 줘야 해.
45338,가족,20,1번,여성,30대,(단언) 진술하기,키키 그래도 어릴 때는 세뱃돈 많이 받았겠다 키키
79944,가족,8,2번,남성,20대,(지시) 질문하기,나머지 가족들은?
130776,가족,16,3번,남성,20대,(단언) 주장하기,얼마나 좋은지 키키
105039,가족,10,2번,남성,40대,(단언) 주장하기,키키 야 그거라도 해야지 그럼
89822,가족,15,3번,남성,20대,(단언) 주장하기,아니야 마당 딸린 집에 멍멍이 이름은 덕구
103802,가족,5,2번,여성,30대,(단언) 진술하기,나도 칼질을 못해서 간단한 요리만 해먹어
112536,가족,2,2번,남성,20대,(지시) 질문하기,정말? 어떤 이유로?
60445,가족,19,1번,여성,30대,(단언) 주장하기,요즘 애들이 다 그렇지 뭐ㅠㅠ
100532,가족,6,3번,남성,20대,(단언) 주장하기,같이 사는 게 더 좋은 거 같아 혼자 사니 힘들다...
103658,가족,5,2번,남성,30대,(단언) 진술하기,맞아요. 동생 부자에요.
103808,가족,11,2번,여성,40대,(단언) 주장하기,아침도 차려야 겠네
24547,가족,2,1번,여성,40대,(단언) 진술하기,**이 **아빠~
62296,가족,13,1번,남성,30대,(단언) 주장하기,갈때 작은 선물이라도 준비해서 감사한 마음 표현해야겠다.
167740,가족,2,2번,남성,20대,(단언) 주장하기,오~ 뭔가 집안의 문화 같은 느낌인가 봐요
37657,가족,33,1번,여성,20대,(단언) 진술하기,별거 아닐걸 요즘엔 만나는 시간이 너무 없어서 안 싸워서 최근 기억이 없어
74827,가족,9,3번,여성,20대,(단언) 진술하기,근데 이제 애낳기 싫지 꺌꺌
76712,가족,8,3번,여성,20대,(단언) 진술하기,맞아 글고 결혼하면 안 나오잖아 키키
69461,가족,1,1번,여성,20대,(지시) 질문하기,아 아빠 생신날 뭐 먹으러 가야 하지
164421,가족,11,2번,여성,40대,(단언) 주장하기,주말에 하면 나는 당연히 가지
96566,가족,1,1번,여성,30대,(지시) 충고/제안하기,자기 가족 소개 해보장
33114,가족,16,1번,여성,40대,(단언) 주장하기,숙제 없는 날이라 더 즐거운 듯 하하
99588,가족,3,3번,남성,30대,(단언) 진술하기,저도 한 달에 한 번 정도 가는 것 같아요.
85662,가족,14,1번,남성,20대,(단언) 주장하기,동생은 가족모임에 거의 참석을 못하겠네...
68781,가족,14,1번,여성,30대,(단언) 주장하기,제 주변에는 자매가 많은데 다들 나이들수록 더 소중하다더라고요
48322,가족,23,1번,여성,20대,(단언) 주장하기,남자친구라도 쓰고 싶은 심정... ㅎ
60618,가족,12,2번,여성,20대,(단언) 주장하기,대학교 썼다고 하더라고 키키 그리고 놀고 있는 것 같아
69421,가족,7,2번,남성,20대,(단언) 주장하기,큰형이 경찰돼서 청와대에서 근무한다고 할 때 나도 놀랬지
33096,가족,8,1번,여성,30대,(단언) 진술하기,그래그래 진짜 내가 가계부 안써서 그렇지 진짜 수입지출 적으면
137274,가족,7,2번,여성,20대,(단언) 주장하기,맛있었겠다
166478,가족,10,2번,남성,20대,(단언) 주장하기,아 그럼 진짜 자주는 못 가겠다!
136434,가족,6,3번,남성,20대,(단언) 주장하기,근데 남자가 더 꼼꼼해서
67961,가족,1,1번,여성,20대,(지시) 질문하기,부모님은 잘 계시지?
131439,가족,24,2번,여성,20대,(단언) 주장하기,키키 나도 울 엄마 잔소리 토스해줄게~
169192,가족,10,2번,남성,20대,(지시) 질문하기,부모님 두 분 다 같이 운영하는 거야?
62199,가족,8,1번,여성,30대,(단언) 진술하기,아아 바로 씻었구나 빠르다 키키
23019,가족,10,2번,남성,40대,,1 : 어머니 속은 괜찮으시대? 백신 부작용으로 메스꺼움도 있던데
167278,가족,3,1번,남성,30대,(단언) 진술하기,엄마 몰래 드렸더니 더 좋아하시더라 키키
33128,가족,12,2번,여성,50대,(단언) 주장하기,맞아 안 그럼 멀어질 수도 있어
36012,가족,11,2번,여성,30대,(지시) 질문하기,뭔...차인데ㅠㅠ
43888,가족,12,2번,여성,50대,(표현) 감사하기,그렇게 생각해 주는 것만으로도 고마워.
93288,가족,1,1번,여성,30대,(지시) 부탁하기,우리 삼촌 가게 오픈한데 많이 팔아줘~
89922,가족,21,2번,남성,60대 이상,(단언) 주장하기,퇴근하면 도어락 비번 바꾼다
60678,가족,2,2번,남성,30대,(지시) 질문하기,형? 왜 나는 너네 형 보면 너무 좋던데!
77043,가족,15,2번,여성,30대,(단언) 진술하기,응 그릇에 담아서 주지 하하
68861,가족,1,1번,여성,30대,(지시) 질문하기,오빠는 어머니랑 한 달에 몇 번 정도 통화하세요?
140945,가족,8,1번,여성,20대,(단언) 주장하기,응 가면 할아버지랑 얘기도 많이 하고 와
64796,가족,15,2번,남성,30대,(단언) 주장하기,아 그때 마음 많이 안 좋았겠다...
166038,가족,16,1번,남성,20대,(단언) 주장하기,그래서 형제 있으면 같이 먹는 거 보니까 부럽더라
62226,가족,20,1번,여성,30대,(단언) 주장하기,키키 아하 ㅠㅠ맞다 그럴수있지
58960,가족,16,2번,여성,40대,(단언) 주장하기,안 데꼬 다니는 거 아이가 나를 키키
162866,가족,5,1번,남성,30대,(단언) 주장하기,나도 결혼하면 처갓집에 진짜 잘할 꺼야 ㅠㅠ
83605,가족,6,1번,여성,30대,(단언) 주장하기,키키 오징어 게임보다 스우파가 무섭대...
169632,가족,2,2번,남성,30대,(단언) 진술하기,우리 그냥 별다른 건 없고 키키 그냥 다 같이 만나서 외식 정도?
66816,가족,14,2번,여성,30대,(단언) 주장하기,사진 찍는 거 자체가 키키 나도 생각만 해도 어색한데 재밌을 듯
43027,가족,14,2번,여성,20대,(단언) 주장하기,야 그래도 가족인데 그런 건 금방 사라져
110126,가족,2,2번,여성,20대,(지시) 충고/제안하기,제주도 여행 어때?
23000,가족,19,1번,여성,30대,(단언) 진술하기,연명치료 하자했대
137775,가족,1,1번,남성,20대,(단언) 주장하기,부모님꼐 효도 하자 우리
26963,가족,10,1번,여성,30대,(단언) 진술하기,우리집은 이번 명절에 예비 며느리 오시면 뭘 대접할지 고민 중이던데...
126337,가족,1,1번,여성,20대,(언약) 약속하기(제3자와)/(개인적 수준),이제 집안일 좀 적극적으로 해야겠어.
140445,가족,14,2번,남성,30대,(단언) 진술하기,그니까 엄청 나게 흘러버림
75027,가족,26,2번,여성,30대,(단언) 진술하기,헐 내일도 하는군
63936,가족,9,2번,여성,30대,(단언) 주장하기,예전에 같이 살 때 잘 챙겨 드릴걸 하는 후회도 있고
139781,가족,15,3번,남성,40대,(언약) 약속하기(제3자와)/(개인적 수준),저는 명절 지나고 혼자라도 잠깐 들를께요 아버지.
93261,가족,1,1번,남성,10대,(지시) 질문하기,너네들은 가족모임 같은 거 해?
58479,가족,17,2번,여성,20대,(단언) 주장하기,마자 ㅜㅜ 전화도 더 자주 해야겠어!
39289,가족,15,2번,여성,30대,(단언) 진술하기,ㅋ**이는 아침에 일어나자마자 짜증냄 키키 참았다
131359,가족,11,2번,남성,20대,(단언) 진술하기,나 어렸을 땐 마트도 하셨다고 그랬었어 키키
139801,가족,1,1번,남성,40대,(단언) 진술하기,우리 아버지 은퇴하신단다
39300,가족,11,1번,여성,30대,(단언) 진술하기,뭐 마찬가지지... 다들 사는게 바빠...
42024,가족,8,2번,여성,20대,(지시) 질문하기,키키 너도 누나한테 교육 잘 받았지? 키키
59060,가족,32,1번,여성,30대,(단언) 진술하기,그때 오전에 나오니까 오후에 검사받으로 오라고 했었어
91274,가족,15,3번,여성,30대,(단언) 주장하기,진짜 동생을 키웠네요
171778,가족,1,1번,남성,20대,(단언) 진술하기,아버지 어머니 내년에는 농사 작게 하신다던데 ㅋ
136333,가족,27,3번,남성,20대,(단언) 주장하기,감당이 안돼...
73068,가족,5,1번,여성,20대,(지시) 질문하기,그래도 키키 선물은 뭐 해드린 거 있어?
62201,가족,16,1번,여성,30대,(단언) 주장하기,엄마 힘들다 키키
43728,가족,5,2번,여성,20대,(단언) 주장하기,키키 아마 같은 심정 아닐까 싶네 키키
36028,가족,11,1번,여성,30대,(단언) 진술하기,**는 그 왜 요술장갑으로 밀어도 호들갑인데 때밀이장갑
63856,가족,13,1번,여성,30대,(단언) 주장하기,근데 나중에 막 집에 큰일 생기거나 하면 외동들은 혼자 다 감당해야 되자나
139442,가족,15,2번,남성,30대,(단언) 주장하기,애기 낳아야 하나 우리
62245,가족,9,1번,여성,30대,(단언) 진술하기,그렇네. 오늘 아침에 서로 힘들게하지말자고 다짐을했는데 효과가있네
80072,가족,7,2번,여성,30대,(지시) 질문하기,남편은 뭐래는데?
19660,가족,13,2번,여성,30대,(지시) 질문하기,아니면 조카 데리고 우리집 오니?
49119,가족,15,2번,남성,30대,(단언) 주장하기,포항 갔다가 진주 하하 완전 피곤
172279,가족,3,1번,남성,20대,(단언) 주장하기,잘 어울리셔요~!
70320,가족,5,2번,여성,10대,(단언) 주장하기,거기 엄청 잘 찍어주시더라고
80107,가족,1,1번,여성,20대,(지시) 질문하기,가족이랑 오늘은 뭐했어?
42645,가족,2,2번,남성,20대,(지시) 질문하기,추석 때 맛있는 거 많이 먹었나 보네?
42725,가족,20,2번,여성,30대,(단언) 주장하기,크 가족들이 낳은 아기 보면 넘 귀엽겠다 키키 나도 기대되네
77070,가족,14,1번,여성,30대,(단언) 진술하기,내 맘같지 않네 ㅠㅠ
73874,가족,12,2번,여성,20대,(표현) 긍정감정 표현하기,다음번에 꼭 진짜 그렇게 놀아보자 키키.
111095,가족,13,2번,남성,20대,(지시) 질문하기,없지... 않을까요?
166638,가족,20,2번,여성,20대,(단언) 주장하기,우리오빠 좀 순하거든 키키
127091,가족,10,1번,여성,30대,(단언) 주장하기,언제쯤 독립해서 버무려서 엄마 드려  볼까?
100932,가족,19,3번,남성,20대,(지시) 질문하기,어떤 장사 하셨는지 물어봐도 될까?
82625,가족,17,1번,여성,20대,(단언) 주장하기,저는 멀리 사니까 엄마 아빠 곁에 살고 싶기도 하고 ㅠ
110975,가족,25,2번,여성,20대,(단언) 주장하기,그냥 각자 먹고 싶은 거 시켜야 해~
33131,가족,4,2번,남성,30대,(단언) 주장하기,손자만 보내고 싶네
131057,가족,7,1번,여성,30대,(단언) 주장하기,키키 골프가 그렇게 재밌냐고
140245,가족,10,1번,여성,30대,(단언) 주장하기,나도 영어 극혐이거든
167478,가족,13,2번,남성,30대,(단언) 주장하기,키키 그럼 30~50 사이 생각해봐!
135902,가족,9,3번,남성,20대,(단언) 진술하기,우리 아빠 한 지 벌써 39년째
136754,가족,14,2번,여성,20대,(단언) 주장하기,어쩔 거야
136373,가족,4,1번,여성,20대,(단언) 주장하기,응응 윈도우 11로 업데이트 하는 거 오빠가 해준다고.
33080,가족,2,2번,여성,20대,(단언) 주장하기,어머니 오랜만에 손주 보셔서 좋으셨겠다
59070,가족,6,2번,남성,30대,(단언) 주장하기,어머니 해오신거 보고 맞춰서 먹으면 될듯
47621,가족,2,2번,여성,20대,(단언) 진술하기,엉 친정은 차 타고 10분 거리여서 거즘 매일 보다시피
105049,가족,9,1번,여성,30대,(단언) 주장하기,셋째를 낳아야 할까봐요
140785,가족,16,1번,여성,20대,(지시) 질문하기,오늘은 다들 가족과 노닝?
106677,가족,8,2번,남성,20대,(단언) 주장하기,그렇게까지 하면 너무 비싸지 않을까?
106716,가족,8,2번,남성,20대,(단언) 주장하기,우리도 가끔 심하게 대할때가 있잖아
95117,가족,6,3번,남성,20대,(단언) 주장하기,형님은 귀여운 동생 있어서 부럽습니다
141771,가족,5,2번,남성,20대,(단언) 주장하기,부럽다 나도 형제 있고 싶어 ㅠㅠ
141025,가족,18,1번,여성,30대,(지시) 질문하기,** 미원 넣는 거 아님?
133470,가족,10,1번,여성,30대,(단언) 진술하기,아 진짜? 그럼 너 얼른 가서 부모님 도와드려!
140245,가족,11,2번,남성,30대,(단언) 주장하기,영어 선생님이랑 같이 가면 하하
83445,가족,33,2번,여성,20대,(단언) 주장하기,"그럴 때 넘 슬픔,"
41404,가족,14,3번,여성,20대,(단언) 진술하기,아 근데 할머니가 나이가 있으시니까 더 자주 가는 거 같아 우리도
83425,가족,14,2번,여성,20대,(단언) 주장하기,나도 내 동생 보고 싶네 ㅠㅠ 키키
73944,가족,1,1번,남성,30대,(지시) 질문하기,여자는 결혼을 할 때 제사에 대해 많은 부담감을 느낄까?
106692,가족,2,2번,남성,30대,(지시) 질문하기,요양원이 어느 지역에 있더라?
131539,가족,23,2번,남성,20대,(단언) 주장하기,엥 왜 그랬대
142091,가족,20,3번,여성,30대,(단언) 주장하기,** 동생 말 잘 들을 거 같은데
36070,가족,11,1번,여성,30대,(단언) 주장하기,형제가 있으면 의지하는 건 좋지만 그 반대가 된다면 외동이 낫지.
73877,가족,5,1번,여성,20대,(단언) 주장하기,나는 내가 무슨 실수를 했을때 가족들이 보고 싶어
70371,가족,5,1번,여성,30대,(단언) 진술하기,우리한테 얘기안하고 병원 다녔나봐
139062,가족,4,1번,여성,30대,(지시) 질문하기,어머니한테 전화 자주 해?
46217,가족,13,2번,남성,20대,(단언) 주장하기,아무래도 그렇지 ㅠㅠ
87686,가족,6,2번,남성,30대,(단언) 진술하기,모르겠어 어느 순간부터 그렇게 되드라고
135482,가족,17,2번,여성,20대,(단언) 진술하기,맞아 못 나와도 포토샵으로 살릴 수 있다고 키키
85664,가족,14,3번,여성,20대,(단언) 진술하기,응 자주 하는 편이야
33087,가족,6,1번,여성,30대,(표현) 부정감정 표현하기,엇... 이런ㅜ너무하네
130491,가족,5,2번,남성,30대,(단언) 주장하기,가족이 1순위야 정말
79964,가족,10,2번,남성,20대,(단언) 주장하기,맞아 나도 잠깐 찐걸거야 키키
135962,가족,16,2번,여성,20대,(단언) 주장하기,난 할아버지 아플 때 너무 슬프더라
60442,가족,7,1번,여성,30대,(단언) 진술하기,두시간 반 잤는데 키키
